# G(2) Function
# 2025-11-20 16:08:26
# Histogram Width = 10 ns
# Events Ch. 0 = 8.97e+07 
# Events Ch. 1 = 8.287e+07 
# Integr. Time = 00:02:46 h
# G(2) Norm = 445.7 
# Fit Function = None
# Fit - A = 0 
# Fit - c = 0 ps
# Fit - B = 0 
# Fit - T_a = 0 ps
# Fit - p_f^2 = 0 
# Fit - c = 0 
# Fit - T_b = 0 ps
# Fit - T_a = 0 ps
# Unit dt: s
# Unit G(2): 1
# dt ; G(2)
 7.6246334E-009 ;  1.0342870E+000
 7.6344086E-009 ;  1.0477490E+000
 7.6441838E-009 ;  1.0948640E+000
 7.6539589E-009 ;  1.1173000E+000
 7.6637341E-009 ;  1.0589670E+000
 7.6735093E-009 ;  1.0679410E+000
 7.6832845E-009 ;  1.0881330E+000
 7.6930596E-009 ;  1.1240300E+000
 7.7028348E-009 ;  1.0993510E+000
 7.7126100E-009 ;  1.0432620E+000
 7.7223851E-009 ;  1.0477490E+000
 7.7321603E-009 ;  1.0589670E+000
 7.7419355E-009 ;  1.0814020E+000
 7.7517107E-009 ;  1.0679410E+000
 7.7614858E-009 ;  1.0589670E+000
 7.7712610E-009 ;  1.1173000E+000
 7.7810362E-009 ;  1.0746720E+000
 7.7908113E-009 ;  1.1128120E+000
 7.8005865E-009 ;  1.0634540E+000
 7.8103617E-009 ;  1.0118520E+000
 7.8201369E-009 ;  1.0903770E+000
 7.8299120E-009 ;  1.1038380E+000
 7.8396872E-009 ;  1.0253130E+000
 7.8494624E-009 ;  1.0320440E+000
 7.8592375E-009 ;  1.0544800E+000
 7.8690127E-009 ;  9.7819800E-001
 7.8787879E-009 ;  9.9839000E-001
 7.8885630E-009 ;  1.1015950E+000
 7.8983382E-009 ;  1.1150560E+000
 7.9081134E-009 ;  1.0342870E+000
 7.9178886E-009 ;  1.0634540E+000
 7.9276637E-009 ;  1.0724280E+000
 7.9374389E-009 ;  1.0634540E+000
 7.9472141E-009 ;  1.1015950E+000
 7.9569892E-009 ;  1.0208260E+000
 7.9667644E-009 ;  1.0858900E+000
 7.9765396E-009 ;  1.0432620E+000
 7.9863148E-009 ;  1.0544800E+000
 7.9960899E-009 ;  1.0365310E+000
 8.0058651E-009 ;  1.0971070E+000
 8.0156403E-009 ;  1.1397350E+000
 8.0254154E-009 ;  1.0903770E+000
 8.0351906E-009 ;  9.9165900E-001
 8.0449658E-009 ;  1.0589670E+000
 8.0547410E-009 ;  1.0275570E+000
 8.0645161E-009 ;  1.1150560E+000
 8.0742913E-009 ;  1.0410180E+000
 8.0840665E-009 ;  1.1240300E+000
 8.0938416E-009 ;  1.0814020E+000
 8.1036168E-009 ;  9.8492900E-001
 8.1133920E-009 ;  1.0746720E+000
 8.1231672E-009 ;  1.0948640E+000
 8.1329423E-009 ;  1.0701850E+000
 8.1427175E-009 ;  9.9165900E-001
 8.1524927E-009 ;  1.1217870E+000
 8.1622678E-009 ;  1.1150560E+000
 8.1720430E-009 ;  9.7371100E-001
 8.1818182E-009 ;  1.0656970E+000
 8.1915934E-009 ;  9.6473700E-001
 8.2013685E-009 ;  1.0836460E+000
 8.2111437E-009 ;  1.1105690E+000
 8.2209189E-009 ;  1.0275570E+000
 8.2306940E-009 ;  1.0320440E+000
 8.2404692E-009 ;  9.9614700E-001
 8.2502444E-009 ;  1.0724280E+000
 8.2600196E-009 ;  1.0746720E+000
 8.2697947E-009 ;  1.0746720E+000
 8.2795699E-009 ;  1.1262740E+000
 8.2893451E-009 ;  1.0858900E+000
 8.2991202E-009 ;  1.0073640E+000
 8.3088954E-009 ;  9.3332700E-001
 8.3186706E-009 ;  1.0073640E+000
 8.3284457E-009 ;  1.0342870E+000
 8.3382209E-009 ;  9.9390300E-001
 8.3479961E-009 ;  9.9839000E-001
 8.3577713E-009 ;  1.1262740E+000
 8.3675464E-009 ;  1.0028770E+000
 8.3773216E-009 ;  1.0230690E+000
 8.3870968E-009 ;  1.0858900E+000
 8.3968719E-009 ;  1.0275570E+000
 8.4066471E-009 ;  1.0298000E+000
 8.4164223E-009 ;  1.0589670E+000
 8.4261975E-009 ;  9.5127500E-001
 8.4359726E-009 ;  1.0567230E+000
 8.4457478E-009 ;  1.0971070E+000
 8.4555230E-009 ;  1.0006340E+000
 8.4652981E-009 ;  1.0589670E+000
 8.4750733E-009 ;  1.0903770E+000
 8.4848485E-009 ;  9.4230100E-001
 8.4946237E-009 ;  1.0410180E+000
 8.5043988E-009 ;  1.0432620E+000
 8.5141740E-009 ;  1.0253130E+000
 8.5239492E-009 ;  1.0298000E+000
 8.5337243E-009 ;  1.1015950E+000
 8.5434995E-009 ;  1.0275570E+000
 8.5532747E-009 ;  1.1644150E+000
 8.5630499E-009 ;  1.0342870E+000
 8.5728250E-009 ;  1.0567230E+000
 8.5826002E-009 ;  1.0028770E+000
 8.5923754E-009 ;  1.1778760E+000
 8.6021505E-009 ;  1.0522360E+000
 8.6119257E-009 ;  1.0230690E+000
 8.6217009E-009 ;  1.0298000E+000
 8.6314761E-009 ;  1.0118520E+000
 8.6412512E-009 ;  1.0769150E+000
 8.6510264E-009 ;  1.0567230E+000
 8.6608016E-009 ;  9.8268500E-001
 8.6705767E-009 ;  1.0634540E+000
 8.6803519E-009 ;  9.8492900E-001
 8.6901271E-009 ;  9.9614700E-001
 8.6999022E-009 ;  1.1554400E+000
 8.7096774E-009 ;  1.0410180E+000
 8.7194526E-009 ;  1.1217870E+000
 8.7292278E-009 ;  1.1015950E+000
 8.7390029E-009 ;  1.0544800E+000
 8.7487781E-009 ;  1.0746720E+000
 8.7585533E-009 ;  1.0679410E+000
 8.7683284E-009 ;  1.0051210E+000
 8.7781036E-009 ;  1.0634540E+000
 8.7878788E-009 ;  9.6024900E-001
 8.7976540E-009 ;  1.0589670E+000
 8.8074291E-009 ;  1.1397350E+000
 8.8172043E-009 ;  1.0769150E+000
 8.8269795E-009 ;  9.0640400E-001
 8.8367546E-009 ;  9.5351900E-001
 8.8465298E-009 ;  1.0140950E+000
 8.8563050E-009 ;  1.0253130E+000
 8.8660802E-009 ;  9.6922400E-001
 8.8758553E-009 ;  1.0342870E+000
 8.8856305E-009 ;  1.0679410E+000
 8.8954057E-009 ;  1.1217870E+000
 8.9051808E-009 ;  1.0051210E+000
 8.9149560E-009 ;  1.0701850E+000
 8.9247312E-009 ;  9.9614700E-001
 8.9345064E-009 ;  1.1015950E+000
 8.9442815E-009 ;  1.0724280E+000
 8.9540567E-009 ;  1.0163390E+000
 8.9638319E-009 ;  9.0864700E-001
 8.9736070E-009 ;  9.9390300E-001
 8.9833822E-009 ;  1.0253130E+000
 8.9931574E-009 ;  1.0028770E+000
 9.0029326E-009 ;  1.0589670E+000
 9.0127077E-009 ;  9.9390300E-001
 9.0224829E-009 ;  1.0298000E+000
 9.0322581E-009 ;  1.0724280E+000
 9.0420332E-009 ;  1.0253130E+000
 9.0518084E-009 ;  1.0387750E+000
 9.0615836E-009 ;  1.0544800E+000
 9.0713587E-009 ;  1.0118520E+000
 9.0811339E-009 ;  1.0163390E+000
 9.0909091E-009 ;  9.7819800E-001
 9.1006843E-009 ;  9.5800600E-001
 9.1104594E-009 ;  9.8492900E-001
 9.1202346E-009 ;  1.0567230E+000
 9.1300098E-009 ;  1.0185820E+000
 9.1397849E-009 ;  9.8044200E-001
 9.1495601E-009 ;  1.0814020E+000
 9.1593353E-009 ;  9.5576200E-001
 9.1691105E-009 ;  1.1083250E+000
 9.1788856E-009 ;  9.9165900E-001
 9.1886608E-009 ;  1.0073640E+000
 9.1984360E-009 ;  1.0432620E+000
 9.2082111E-009 ;  9.8044200E-001
 9.2179863E-009 ;  1.0342870E+000
 9.2277615E-009 ;  1.0051210E+000
 9.2375367E-009 ;  8.8621100E-001
 9.2473118E-009 ;  9.8941600E-001
 9.2570870E-009 ;  1.0656970E+000
 9.2668622E-009 ;  9.7371100E-001
 9.2766373E-009 ;  1.1128120E+000
 9.2864125E-009 ;  1.0073640E+000
 9.2961877E-009 ;  1.0275570E+000
 9.3059629E-009 ;  9.7371100E-001
 9.3157380E-009 ;  1.0028770E+000
 9.3255132E-009 ;  1.0208260E+000
 9.3352884E-009 ;  9.4230100E-001
 9.3450635E-009 ;  1.0230690E+000
 9.3548387E-009 ;  1.0365310E+000
 9.3646139E-009 ;  9.7371100E-001
 9.3743891E-009 ;  9.7146700E-001
 9.3841642E-009 ;  9.6698000E-001
 9.3939394E-009 ;  1.0096080E+000
 9.4037146E-009 ;  1.0006340E+000
 9.4134897E-009 ;  9.9839000E-001
 9.4232649E-009 ;  1.0118520E+000
 9.4330401E-009 ;  9.6473700E-001
 9.4428152E-009 ;  1.1285180E+000
 9.4525904E-009 ;  9.8044200E-001
 9.4623656E-009 ;  1.0567230E+000
 9.4721408E-009 ;  9.9614700E-001
 9.4819159E-009 ;  1.0096080E+000
 9.4916911E-009 ;  1.0836460E+000
 9.5014663E-009 ;  9.8492900E-001
 9.5112414E-009 ;  1.0208260E+000
 9.5210166E-009 ;  9.8941600E-001
 9.5307918E-009 ;  1.1060820E+000
 9.5405670E-009 ;  1.0140950E+000
 9.5503421E-009 ;  1.0028770E+000
 9.5601173E-009 ;  1.0185820E+000
 9.5698925E-009 ;  1.0230690E+000
 9.5796676E-009 ;  1.0881330E+000
 9.5894428E-009 ;  1.0096080E+000
 9.5992180E-009 ;  1.0253130E+000
 9.6089932E-009 ;  1.0298000E+000
 9.6187683E-009 ;  9.0640400E-001
 9.6285435E-009 ;  1.0544800E+000
 9.6383187E-009 ;  1.0320440E+000
 9.6480938E-009 ;  1.0073640E+000
 9.6578690E-009 ;  1.0208260E+000
 9.6676442E-009 ;  8.9294200E-001
 9.6774194E-009 ;  1.0410180E+000
 9.6871945E-009 ;  9.5127500E-001
 9.6969697E-009 ;  9.8941600E-001
 9.7067449E-009 ;  1.0298000E+000
 9.7165200E-009 ;  1.0387750E+000
 9.7262952E-009 ;  1.0253130E+000
 9.7360704E-009 ;  9.6698000E-001
 9.7458456E-009 ;  1.1038380E+000
 9.7556207E-009 ;  9.4903200E-001
 9.7653959E-009 ;  1.0208260E+000
 9.7751711E-009 ;  9.3781400E-001
 9.7849462E-009 ;  1.0858900E+000
 9.7947214E-009 ;  1.0208260E+000
 9.8044966E-009 ;  1.0432620E+000
 9.8142717E-009 ;  9.7819800E-001
 9.8240469E-009 ;  9.8268500E-001
 9.8338221E-009 ;  9.7146700E-001
 9.8435973E-009 ;  9.7371100E-001
 9.8533724E-009 ;  9.5576200E-001
 9.8631476E-009 ;  9.9390300E-001
 9.8729228E-009 ;  9.7146700E-001
 9.8826979E-009 ;  9.8044200E-001
 9.8924731E-009 ;  1.0814020E+000
 9.9022483E-009 ;  9.6698000E-001
 9.9120235E-009 ;  1.0163390E+000
 9.9217986E-009 ;  9.8941600E-001
 9.9315738E-009 ;  9.1313400E-001
 9.9413490E-009 ;  1.0118520E+000
 9.9511241E-009 ;  1.0791590E+000
 9.9608993E-009 ;  9.6698000E-001
 9.9706745E-009 ;  1.0903770E+000
 9.9804497E-009 ;  9.5800600E-001
 9.9902248E-009 ;  1.0051210E+000
 1.0000000E-008 ;  1.0051210E+000
